name,type,value,date
ShorterACE,BWL,3.4,2015 CS 北美挑战者春季预选赛
Altrum,BWL,4.2,2015 CS 北美挑战者春季预选赛
LattmaN,BWL,5.4,2015 CS 北美挑战者春季预选赛
Pally,BWL,2.8,2015 CS 北美挑战者春季预选赛
Brandini,BWL,1.9,2015 CS 北美挑战者春季预选赛
Chaullenger,DRK,0.2,2015 CS 北美挑战者春季预选赛
Chaullenger,DRK,2.0,2015 CS 北美挑战者春季预选赛
Wahoolahoola,DRK,0.5,2015 CS 北美挑战者春季预选赛
Wahoolahoola,DRK,4.0,2015 CS 北美挑战者春季预选赛
Minibestia,DRK,0.2,2015 CS 北美挑战者春季预选赛
Minibestia,DRK,2.1,2015 CS 北美挑战者春季预选赛
,DRK,1.0,2015 CS 北美挑战者春季预选赛
,DRK,1.0,2015 CS 北美挑战者春季预选赛
GuriAndGunji,DRK,3.6,2015 CS 北美挑战者春季预选赛
,DRK,1.0,2015 CS 北美挑战者春季预选赛
,DRK,2.8,2015 CS 北美挑战者春季预选赛
Bischu,AFN,1.8,2015 CS 北美挑战者春季预选赛
tic,AFN,1.7,2015 CS 北美挑战者春季预选赛
AnDa,AFN,1.9,2015 CS 北美挑战者春季预选赛
Dardoch,AFN,1.3,2015 CS 北美挑战者春季预选赛
Deftly,AFN,4.3,2015 CS 北美挑战者春季预选赛
Spicy,RR,0.6,2015 CS 北美挑战者春季预选赛
Chaox,RR,1.2,2015 CS 北美挑战者春季预选赛
Sakuya,RR,0.9,2015 CS 北美挑战者春季预选赛
Inori,RR,0.5,2015 CS 北美挑战者春季预选赛
Akaadian,RR,0.7,2015 CS 北美挑战者春季预选赛
poz,FB,1.1,2015 CS 北美挑战者春季预选赛
Zaryab,FB,1.0,2015 CS 北美挑战者春季预选赛
Jynthe,FB,1.4,2015 CS 北美挑战者春季预选赛
ktsmurf,FB,0.4,2015 CS 北美挑战者春季预选赛
Biofrost,FB,1.0,2015 CS 北美挑战者春季预选赛
AZNDEVIL,ARB,0.8,2015 CS 北美挑战者春季预选赛
Yook,ARB,0.8,2015 CS 北美挑战者春季预选赛
Jacka,ARB,0.8,2015 CS 北美挑战者春季预选赛
Sunar,ARB,1.6,2015 CS 北美挑战者春季预选赛
Saber,ARB,1.4,2015 CS 北美挑战者春季预选赛
Westrice,CLB,4.3,2015 CS 北美挑战者春季预选赛
Thinkcard,CLB,6.0,2015 CS 北美挑战者春季预选赛
Stixxay,CLB,7.7,2015 CS 北美挑战者春季预选赛
i KeNNy u,CLB,6.0,2015 CS 北美挑战者春季预选赛
Easy,CLB,6.7,2015 CS 北美挑战者春季预选赛
Solo,C9T,4.7,2015 CS 北美挑战者夏季预选赛
Hard,C9T,6.5,2015 CS 北美挑战者夏季预选赛
Yusui,C9T,8.8,2015 CS 北美挑战者夏季预选赛
Sheep,C9T,5.6,2015 CS 北美挑战者夏季预选赛
Jintae,C9T,10.5,2015 CS 北美挑战者夏季预选赛
Jintae,C9T,3.0,2015 CS 北美挑战者夏季预选赛
LOD,C9T,10.6,2015 CS 北美挑战者夏季预选赛
ChumpJohn,ZEN,0.2,2015 CS 北美挑战者夏季预选赛
virus,ZEN,0.8,2015 CS 北美挑战者夏季预选赛
Darvec,ZEN,0.7,2015 CS 北美挑战者夏季预选赛
Alfie,ZEN,1.4,2015 CS 北美挑战者夏季预选赛
Akaadian,ZEN,0.6,2015 CS 北美挑战者夏季预选赛
Saskio,AKA,1.1,2015 CS 北美挑战者夏季预选赛
Jayel,AKA,1.5,2015 CS 北美挑战者夏季预选赛
beibei,AKA,1.2,2015 CS 北美挑战者夏季预选赛
Ethil,AKA,1.2,2015 CS 北美挑战者夏季预选赛
Pekin Woof,AKA,2.5,2015 CS 北美挑战者夏季预选赛
MoJo,TLA,8.5,2015 CS 北美挑战者夏季预选赛
Grig,TLA,7.1,2015 CS 北美挑战者夏季预选赛
Youngbin,TLA,4.0,2015 CS 北美挑战者夏季预选赛
Matt,TLA,3.1,2015 CS 北美挑战者夏季预选赛
Keith,TLA,3.6,2015 CS 北美挑战者夏季预选赛
Zig,TLA,7.8,2015 CS 北美挑战者夏季预选赛
Big Ol Ron,IMG,0.7,2015 CS 北美挑战者夏季预选赛
Indivisible,IMG,0.5,2015 CS 北美挑战者夏季预选赛
Sojin,IMG,1.2,2015 CS 北美挑战者夏季预选赛
Wolfe,IMG,0.4,2015 CS 北美挑战者夏季预选赛
CodySun,IMG,1.7,2015 CS 北美挑战者夏季预选赛
Trance,ODY,3.6,2015 CS 北美挑战者夏季预选赛
Chunkyfresh,ODY,1.4,2015 CS 北美挑战者夏季预选赛
ktsmurf,ODY,3.2,2015 CS 北美挑战者夏季预选赛
Billyboss,ODY,2.6,2015 CS 北美挑战者夏季预选赛
Steeelback,ODY,7.7,2015 CS 北美挑战者夏季预选赛
Inori,ODY,3.3,2015 CS 北美挑战者夏季预选赛
maplestreet8,Misfits,20.0,2015 CS 北美挑战者夏季预选赛
Crumbzz,Misfits,4.4,2015 CS 北美挑战者夏季预选赛
Alex Ich,Misfits,8.4,2015 CS 北美挑战者夏季预选赛
Nientonsoh,Misfits,9.7,2015 CS 北美挑战者夏季预选赛
RF Legendary,Misfits,8.9,2015 CS 北美挑战者夏季预选赛
Sakuya,Misfits,5.7,2015 CS 北美挑战者夏季预选赛
Cat,MAG,5.3,2015 CS 北美挑战者夏季预选赛
MiMo,MAG,8.0,2015 CS 北美挑战者夏季预选赛
mancloud,MAG,3.2,2015 CS 北美挑战者夏季预选赛
BloodWater,MAG,2.0,2015 CS 北美挑战者夏季预选赛
Piggy Gone Wild,MAG,1.1,2015 CS 北美挑战者夏季预选赛
Akaadian,MAG,1.0,2015 CS 北美挑战者夏季预选赛
cake,MAG,1.6,2015 CS 北美挑战者夏季预选赛
Winter,FCN,2.5,2015 CS 北美挑战者夏季预选赛
Kitzuo,FCN,2.0,2015 CS 北美挑战者夏季预选赛
Aspect,FCN,2.3,2015 CS 北美挑战者夏季预选赛
Sleepyz,FCN,2.7,2015 CS 北美挑战者夏季预选赛
Zoar,FCN,2.2,2015 CS 北美挑战者夏季预选赛
Airtom,FFG,0.9,2015 CS 北美挑战者夏季预选赛
LattmaN,FFG,1.3,2015 CS 北美挑战者夏季预选赛
BIG,FFG,2.0,2015 CS 北美挑战者夏季预选赛
Moon,FFG,0.9,2015 CS 北美挑战者夏季预选赛
Goldenglue,FFG,0.8,2015 CS 北美挑战者夏季预选赛
Thinkcard,CLB,6.1,2015 CS 北美挑战者夏季预选赛
Stixxay,CLB,19.5,2015 CS 北美挑战者夏季预选赛
i KeNNy u,CLB,5.4,2015 CS 北美挑战者夏季预选赛
Lourlo,CLB,8.5,2015 CS 北美挑战者夏季预选赛
Scarra,CLB,4.5,2015 CS 北美挑战者夏季预选赛
Frost,CLB,2.7,2015 CS 北美挑战者夏季预选赛
AnDa,AG,2.2,2015 CS 北美挑战者夏季预选赛
Beautiful,AG,2.0,2015 CS 北美挑战者夏季预选赛
dCard,AG,2.0,2015 CS 北美挑战者夏季预选赛
Hakuho,AG,1.1,2015 CS 北美挑战者夏季预选赛
Deftly,AG,2.5,2015 CS 北美挑战者夏季预选赛
Zorozero,NIP,1.6,2014 欧洲挑战者春季季后赛
Nukeduck,NIP,6.2,2014 欧洲挑战者春季季后赛
Hulberto,NIP,17.0,2014 欧洲挑战者春季季后赛
Freeze,NIP,9.0,2014 欧洲挑战者春季季后赛
Mithy,NIP,3.6,2014 欧洲挑战者春季季后赛
Makler,MS,7.5,2014 欧洲挑战者春季季后赛
Kubon,MS,3.7,2014 欧洲挑战者春季季后赛
TakeFun,MS,2.7,2014 欧洲挑战者春季季后赛
Libik,MS,2.4,2014 欧洲挑战者春季季后赛
KonDziSan,MS,3.8,2014 欧洲挑战者春季季后赛
Febiven,H2K,8.2,2014 欧洲挑战者春季季后赛
Odoamne,H2K,3.9,2014 欧洲挑战者春季季后赛
k0u,H2K,3.1,2014 欧洲挑战者春季季后赛
Voidle,H2K,2.8,2014 欧洲挑战者春季季后赛
Hjarnan,H2K,4.6,2014 欧洲挑战者春季季后赛
Babunia,DNE,2.6,2014 欧洲挑战者春季季后赛
superAZE,DNE,3.1,2014 欧洲挑战者春季季后赛
Woolite,DNE,3.9,2014 欧洲挑战者春季季后赛
niQ,DNE,4.3,2014 欧洲挑战者春季季后赛
Kikis,DNE,3.7,2014 欧洲挑战者春季季后赛
Barney D,Reason Gaming,1.3,2014 欧洲挑战者春季季后赛
Krislund,Reason Gaming,2.2,2014 欧洲挑战者春季季后赛
Beansu,Reason Gaming,1.6,2014 欧洲挑战者春季季后赛
Sencux,Reason Gaming,2.1,2014 欧洲挑战者春季季后赛
Kold,Reason Gaming,2.6,2014 欧洲挑战者春季季后赛
Zorozero,NIP-2,4.0,2014 欧洲挑战者春季季后赛
Nukeduck,NIP-2,1.8,2014 欧洲挑战者春季季后赛
Hulberto,NIP-2,2.0,2014 欧洲挑战者春季季后赛
Freeze,NIP-2,3.3,2014 欧洲挑战者春季季后赛
Mithy,NIP-2,2.0,2014 欧洲挑战者春季季后赛
Alex Ich,NIP,1.5,2014 欧洲挑战者夏季季后赛
,NIP,1.8,2014 欧洲挑战者夏季季后赛
Loulex,NIP,1.5,2014 欧洲挑战者夏季季后赛
Cabochard,NIP,1.5,2014 欧洲挑战者夏季季后赛
Freeze,NIP,5.1,2014 欧洲挑战者夏季季后赛
Febiven,H2K,5.1,2014 欧洲挑战者夏季季后赛
Odoamne,H2K,4.2,2014 欧洲挑战者夏季季后赛
AoD,H2K,4.5,2014 欧洲挑战者夏季季后赛
Hjarnan,H2K,6.1,2014 欧洲挑战者夏季季后赛
,H2K,4.0,2014 欧洲挑战者夏季季后赛
Vizicsacsi,UOL,4.2,2014 欧洲挑战者夏季季后赛
Vardags,UOL,5.5,2014 欧洲挑战者夏季季后赛
Hylissang,UOL,3.4,2014 欧洲挑战者夏季季后赛
Gilius,UOL,3.1,2014 欧洲挑战者夏季季后赛
PowerOfEvil,UOL,5.4,2014 欧洲挑战者夏季季后赛
Zyzz,SKP,3.9,2014 欧洲挑战者夏季季后赛
Zytan,SKP,3.7,2014 欧洲挑战者夏季季后赛
Smittyj,SKP,2.8,2014 欧洲挑战者夏季季后赛
Kikis,SKP,4.0,2014 欧洲挑战者夏季季后赛
Fox,SKP,4.1,2014 欧洲挑战者夏季季后赛
Xayoo,Reason Gaming,0.8,2014 欧洲挑战者夏季季后赛
Makler,Reason Gaming,1.0,2014 欧洲挑战者夏季季后赛
TakeFun,Reason Gaming,1.2,2014 欧洲挑战者夏季季后赛
Libik,Reason Gaming,0.8,2014 欧洲挑战者夏季季后赛
Jokieez,Reason Gaming,1.0,2014 欧洲挑战者夏季季后赛
Rydle,G2d,3.7,2014 欧洲挑战者夏季季后赛
ocelote,G2d,3.7,2014 欧洲挑战者夏季季后赛
Jwaow,G2d,3.6,2014 欧洲挑战者夏季季后赛
,G2d,5.3,2014 欧洲挑战者夏季季后赛
Morden,G2d,4.0,2014 欧洲挑战者夏季季后赛
Wunder,SKP,7.4,2015 CS 欧洲挑战者春季预选赛
Brokenshard,SKP,4.2,2015 CS 欧洲挑战者春季预选赛
Crazycaps,SKP,8.0,2015 CS 欧洲挑战者春季预选赛
Taikki,SKP,3.3,2015 CS 欧洲挑战者春季预选赛
Zytan,SKP,7.4,2015 CS 欧洲挑战者春季预选赛
Beansu,SKP,9.3,2015 CS 欧洲挑战者春季预选赛
Sencux,SKP,4.7,2015 CS 欧洲挑战者春季预选赛
Perkz,G2d,2.3,2015 CS 欧洲挑战者春季预选赛
Kobbe,G2d,5.2,2015 CS 欧洲挑战者春季预选赛
Obvious,G2d,3.2,2015 CS 欧洲挑战者春季预选赛
Beansu,G2d,1.9,2015 CS 欧洲挑战者春季预选赛
kaSing,G2d,1.6,2015 CS 欧洲挑战者春季预选赛
Babunia,TE,1.6,2015 CS 欧洲挑战者春季预选赛
Mowarth,TE,1.8,2015 CS 欧洲挑战者春季预选赛
Tiridus,TE,1.8,2015 CS 欧洲挑战者春季预选赛
Sa1na,TE,2.0,2015 CS 欧洲挑战者春季预选赛
Fittle,TE,1.5,2015 CS 欧洲挑战者春季预选赛
Warrior Lady,DD,2.2,2015 CS 欧洲挑战者春季预选赛
AnOnPsyCkO,DD,3.2,2015 CS 欧洲挑战者春季预选赛
Dom1nant,DD,5.1,2015 CS 欧洲挑战者春季预选赛
WildPanda,DD,4.8,2015 CS 欧洲挑战者春季预选赛
CidRaynes,DD,5.6,2015 CS 欧洲挑战者春季预选赛
Morsu,CWA,4.5,2015 CS 欧洲挑战者春季预选赛
Kirei,CWA,5.3,2015 CS 欧洲挑战者春季预选赛
Vizility,CWA,10.2,2015 CS 欧洲挑战者春季预选赛
Hybrid,CWA,7.6,2015 CS 欧洲挑战者春季预选赛
CozQ,CWA,5.4,2015 CS 欧洲挑战者春季预选赛
SoaZ,OG,2.2,2015 CS 欧洲挑战者春季预选赛
SoaZ,OG,11.0,2015 CS 欧洲挑战者春季预选赛
Amazing,OG,2.1,2015 CS 欧洲挑战者春季预选赛
xPeke,OG,2.8,2015 CS 欧洲挑战者春季预选赛
Zven,OG,3.5,2015 CS 欧洲挑战者春季预选赛
Mithy,OG,2.2,2015 CS 欧洲挑战者春季预选赛
Nono,TBS,3.6,2015 CS 欧洲挑战者春季预选赛
Shaunz,TBS,3.8,2015 CS 欧洲挑战者春季预选赛
Lounet,TBS,2.9,2015 CS 欧洲挑战者春季预选赛
Istari,TBS,3.4,2015 CS 欧洲挑战者春季预选赛
Steve,TBS,4.4,2015 CS 欧洲挑战者春季预选赛
GOb,MSP,12.8,2015 CS 欧洲挑战者春季预选赛
Narkuss,MSP,3.8,2015 CS 欧洲挑战者春季预选赛
Tio,MSP,3.1,2015 CS 欧洲挑战者春季预选赛
Mactor,MSP,4.4,2015 CS 欧洲挑战者春季预选赛
gotoOne,MSP,9.2,2015 CS 欧洲挑战者春季预选赛
Jebus,NVO,4.2,2015 CS 欧洲挑战者春季预选赛
Smittyj,NVO,4.8,2015 CS 欧洲挑战者春季预选赛
Gilius,NVO,7.0,2015 CS 欧洲挑战者春季预选赛
Eika,NVO,6.9,2015 CS 欧洲挑战者春季预选赛
Hiiva,NVO,4.9,2015 CS 欧洲挑战者春季预选赛
XoYnUzi,FNA,0.9,2015 CS 欧洲挑战者春季预选赛
Kektz,FNA,0.3,2015 CS 欧洲挑战者春季预选赛
Scottlol,FNA,2.5,2015 CS 欧洲挑战者春季预选赛
avenuee,FNA,0.7,2015 CS 欧洲挑战者春季预选赛
Noxiak,FNA,1.2,2015 CS 欧洲挑战者春季预选赛
Ishikava,AT,0.7,2015 CS 欧洲挑战者春季预选赛
Eberczakos,AT,2.0,2015 CS 欧洲挑战者春季预选赛
Grom,AT,1.1,2015 CS 欧洲挑战者春季预选赛
KonDziSan,AT,1.5,2015 CS 欧洲挑战者春季预选赛
Sebekx,AT,1.5,2015 CS 欧洲挑战者春季预选赛
Piipous3k,RGN,0.6,2015 CS 欧洲挑战者春季预选赛
Phones,RGN,0.9,2015 CS 欧洲挑战者春季预选赛
Kesounev,RGN,1.1,2015 CS 欧洲挑战者春季预选赛
Akayso,RGN,1.2,2015 CS 欧洲挑战者春季预选赛
Dax,RGN,1.1,2015 CS 欧洲挑战者春季预选赛
Tabasko,RCK,2.1,2015 CS 欧洲挑战者春季预选赛
Jokieez,RCK,1.9,2015 CS 欧洲挑战者春季预选赛
Nzq,RCK,2.8,2015 CS 欧洲挑战者春季预选赛
wejlen,RCK,1.4,2015 CS 欧洲挑战者春季预选赛
delord,RCK,1.5,2015 CS 欧洲挑战者春季预选赛
Tarky,CF,1.1,2015 CS 欧洲挑战者春季预选赛
S?yń,CF,0.8,2015 CS 欧洲挑战者春季预选赛
Shiage,CF,0.5,2015 CS 欧洲挑战者春季预选赛
Cejlon,CF,1.0,2015 CS 欧洲挑战者春季预选赛
Esito,CF,0.6,2015 CS 欧洲挑战者春季预选赛
Sedrion,MS,3.8,2015 CS 欧洲挑战者夏季预选赛
MountaiN,MS,4.6,2015 CS 欧洲挑战者夏季预选赛
Xioh,MS,3.7,2015 CS 欧洲挑战者夏季预选赛
,MS,6.8,2015 CS 欧洲挑战者夏季预选赛
Beansu,MS,4.3,2015 CS 欧洲挑战者夏季预选赛
Abro,BZ,5.0,2015 CS 欧洲挑战者夏季预选赛
G0PA,BZ,2.5,2015 CS 欧洲挑战者夏季预选赛
Katze,BZ,2.3,2015 CS 欧洲挑战者夏季预选赛
Xoyku,BZ,1.0,2015 CS 欧洲挑战者夏季预选赛
Xoyku,BZ,4.2,2015 CS 欧洲挑战者夏季预选赛
Dango,BZ,7.3,2015 CS 欧洲挑战者夏季预选赛
Dango,BZ,2.2,2015 CS 欧洲挑战者夏季预选赛
Wunder,DEU,8.0,2015 CS 欧洲挑战者夏季预选赛
Kobbe,DEU,6.3,2015 CS 欧洲挑战者夏季预选赛
Obvious,DEU,6.7,2015 CS 欧洲挑战者夏季预选赛
Sencux,DEU,13.0,2015 CS 欧洲挑战者夏季预选赛
Nisbeth,DEU,19.0,2015 CS 欧洲挑战者夏季预选赛
Krol Arturek,Black Ravens,3.8,2015 CS 欧洲挑战者夏季预选赛
Kermys,Black Ravens,6.0,2015 CS 欧洲挑战者夏季预选赛
Arteemo,Black Ravens,4.2,2015 CS 欧洲挑战者夏季预选赛
Bunto,Black Ravens,2.1,2015 CS 欧洲挑战者夏季预选赛
Jactroll,Black Ravens,4.2,2015 CS 欧洲挑战者夏季预选赛
ColamaxGG,VG.eu,2.0,2015 CS 欧洲挑战者夏季预选赛
Milica T,VG.eu,4.5,2015 CS 欧洲挑战者夏季预选赛
Baxauer,VG.eu,1.8,2015 CS 欧洲挑战者夏季预选赛
zdengvo,VG.eu,1.9,2015 CS 欧洲挑战者夏季预选赛
Dmnted Clown,VG.eu,2.0,2015 CS 欧洲挑战者夏季预选赛
Malaxore,WG,0.6,2015 CS 欧洲挑战者夏季预选赛
Chuffy,WG,0.7,2015 CS 欧洲挑战者夏季预选赛
iStan,WG,0.8,2015 CS 欧洲挑战者夏季预选赛
iGarrett,WG,0.2,2015 CS 欧洲挑战者夏季预选赛
iNaffu,WG,0.1,2015 CS 欧洲挑战者夏季预选赛
Trowen,CK,2.8,2015 CS 欧洲挑战者夏季预选赛
DoubleG,CK,2.2,2015 CS 欧洲挑战者夏季预选赛
Zytan,CK,3.8,2015 CS 欧洲挑战者夏季预选赛
Crazycaps,CK,4.2,2015 CS 欧洲挑战者夏季预选赛
Lenny,CK,4.0,2015 CS 欧洲挑战者夏季预选赛
Sebekx,CK,3.3,2015 CS 欧洲挑战者夏季预选赛
Hucker,EA,0.1,2015 CS 欧洲挑战者夏季预选赛
Destinyx,EA,0.6,2015 CS 欧洲挑战者夏季预选赛
PonX,EA,0.8,2015 CS 欧洲挑战者夏季预选赛
bicepti0n,EA,2.0,2015 CS 欧洲挑战者夏季预选赛
TasteLess,EA,0.7,2015 CS 欧洲挑战者夏季预选赛
HolyPhoenix,LP,3.3,2015 CS 欧洲挑战者夏季预选赛
Kektz,LP,2.4,2015 CS 欧洲挑战者夏季预选赛
Seffe,LP,2.3,2015 CS 欧洲挑战者夏季预选赛
Taikki,LP,2.5,2015 CS 欧洲挑战者夏季预选赛
avenuee,LP,11.2,2015 CS 欧洲挑战者夏季预选赛
HeaQ,LP,4.5,2015 CS 欧洲挑战者夏季预选赛
TomiZZjeee,PHX,2.0,2015 CS 欧洲挑战者夏季预选赛
Funzkai,PHX,1.2,2015 CS 欧洲挑战者夏季预选赛
dRxTheBeast,PHX,0.9,2015 CS 欧洲挑战者夏季预选赛
BandeSZ,PHX,2.2,2015 CS 欧洲挑战者夏季预选赛
Yuszuf,PHX,2.2,2015 CS 欧洲挑战者夏季预选赛
Moopz,LT,2.5,2015 CS 欧洲挑战者夏季预选赛
GOb,LT,1.6,2015 CS 欧洲挑战者夏季预选赛
Polyokov,LT,2.7,2015 CS 欧洲挑战者夏季预选赛
Haydal,LT,2.9,2015 CS 欧洲挑战者夏季预选赛
Am1n,LT,2.7,2015 CS 欧洲挑战者夏季预选赛
Xaxus,Ex Nihilo,2.3,2015 CS 欧洲挑战者夏季预选赛
Impaler,Ex Nihilo,4.3,2015 CS 欧洲挑战者夏季预选赛
godzukee,Ex Nihilo,2.7,2015 CS 欧洲挑战者夏季预选赛
ChewedUp,Ex Nihilo,2.3,2015 CS 欧洲挑战者夏季预选赛
Fittle,Ex Nihilo,8.0,2015 CS 欧洲挑战者夏季预选赛
Noxiak,Ex Nihilo,2.8,2015 CS 欧洲挑战者夏季预选赛
Wickd,TG,5.7,2015 CS 欧洲挑战者夏季预选赛
betongJocke,TG,4.9,2015 CS 欧洲挑战者夏季预选赛
Wendelbo,TG,6.7,2015 CS 欧洲挑战者夏季预选赛
MrRalleZ,TG,13.2,2015 CS 欧洲挑战者夏季预选赛
CozQ,TG,8.1,2015 CS 欧洲挑战者夏季预选赛
Faker,SKT,5.5,2015 LCK 韩国夏季赛
bengi,SKT,5.4,2015 LCK 韩国夏季赛
Bang,SKT,6.2,2015 LCK 韩国夏季赛
Wolf,SKT,7.1,2015 LCK 韩国夏季赛
MaRin,SKT,5.1,2015 LCK 韩国夏季赛
Easyhoon,SKT,4.2,2015 LCK 韩国夏季赛
Tom,SKT,3.7,2015 LCK 韩国夏季赛
Ggoong,KDM,4.0,2015 LCK 韩国夏季赛
Watch,KDM,3.7,2015 LCK 韩国夏季赛
Duke,KDM,4.2,2015 LCK 韩国夏季赛
TANK,KDM,6.0,2015 LCK 韩国夏季赛
Peanut,KDM,10.0,2015 LCK 韩国夏季赛
Pure,KDM,3.1,2015 LCK 韩国夏季赛
Ohq,KDM,5.1,2015 LCK 韩国夏季赛
Shy,CJE,4.1,2015 LCK 韩国夏季赛
Space,CJE,3.6,2015 LCK 韩国夏季赛
MadLife,CJE,4.1,2015 LCK 韩国夏季赛
helper,CJE,2.0,2015 LCK 韩国夏季赛
CoCo,CJE,4.2,2015 LCK 韩国夏季赛
Ambition,CJE,4.2,2015 LCK 韩国夏季赛
Trick,CJE,3.4,2015 LCK 韩国夏季赛
Max,CJE,0.5,2015 LCK 韩国夏季赛
Score,KT,4.9,2015 LCK 韩国夏季赛
Nagne,KT,4.3,2015 LCK 韩国夏季赛
Ssumday,KT,4.6,2015 LCK 韩国夏季赛
Arrow,KT,5.6,2015 LCK 韩国夏季赛
Fixer,KT,3.9,2015 LCK 韩国夏季赛
Piccaboo,KT,3.4,2015 LCK 韩国夏季赛
Edge,KT,3.3,2015 LCK 韩国夏季赛
LilaC,IMiracle,2.5,2015 LCK 韩国夏季赛
LilaC,IMiracle,1.0,2015 LCK 韩国夏季赛
SONSTAR,IMiracle,5.1,2015 LCK 韩国夏季赛
TusiN,IMiracle,3.0,2015 LCK 韩国夏季赛
Apple,IMiracle,2.5,2015 LCK 韩国夏季赛
Roar,IMiracle,2.6,2015 LCK 韩国夏季赛
Paragon,IMiracle,12.0,2015 LCK 韩国夏季赛
Ignar,IMiracle,2.7,2015 LCK 韩国夏季赛
Expession,IMiracle,1.6,2015 LCK 韩国夏季赛
Frozen,IMiracle,2.9,2015 LCK 韩国夏季赛
Neo,IMiracle,1.6,2015 LCK 韩国夏季赛
TrAce,JAG,4.2,2015 LCK 韩国夏季赛
Chei,JAG,3.5,2015 LCK 韩国夏季赛
Pilot,JAG,6.3,2015 LCK 韩国夏季赛
Winged,JAG,12.0,2015 LCK 韩国夏季赛
Kuzan,JAG,4.1,2015 LCK 韩国夏季赛
Sweet,JAG,3.8,2015 LCK 韩国夏季赛
Chaser,JAG,5.0,2015 LCK 韩国夏季赛
Cpt Jack,JAG,4.9,2015 LCK 韩国夏季赛
GBM,JAG,5.7,2015 LCK 韩国夏季赛
Smeb,HLE,4.2,2015 LCK 韩国夏季赛
Hojin,HLE,6.2,2015 LCK 韩国夏季赛
Kuro,HLE,6.1,2015 LCK 韩国夏季赛
PraY,HLE,4.6,2015 LCK 韩国夏季赛
Gorilla,HLE,3.9,2015 LCK 韩国夏季赛
Wisdom,HLE,3.1,2015 LCK 韩国夏季赛
CuVee,GEN,2.2,2015 LCK 韩国夏季赛
Eve,GEN,3.3,2015 LCK 韩国夏季赛
BlisS,GEN,3.0,2015 LCK 韩国夏季赛
Wraith,GEN,5.1,2015 LCK 韩国夏季赛
Crown,GEN,2.5,2015 LCK 韩国夏季赛
Luna,GEN,1.7,2015 LCK 韩国夏季赛
Fury,GEN,3.4,2015 LCK 韩国夏季赛
soul,SBE,1.7,2015 LCK 韩国夏季赛
do it,SBE,1.2,2015 LCK 韩国夏季赛
SaSin,SBE,2.0,2015 LCK 韩国夏季赛
dan,SBE,3.0,2015 LCK 韩国夏季赛
Nuclear,SBE,3.2,2015 LCK 韩国夏季赛
Secret,SBE,1.5,2015 LCK 韩国夏季赛
Catch,SBE,1.8,2015 LCK 韩国夏季赛
SoaR,SBE,0.6,2015 LCK 韩国夏季赛
viviD,SBE,2.3,2015 LCK 韩国夏季赛
Lira,Anarchy,2.5,2015 LCK 韩国夏季赛
Mickey,Anarchy,2.1,2015 LCK 韩国夏季赛
Sangyoon,Anarchy,2.6,2015 LCK 韩国夏季赛
SnowFlower,Anarchy,1.9,2015 LCK 韩国夏季赛
cvMax,Anarchy,2.4,2015 LCK 韩国夏季赛
Ikssu,Anarchy,2.1,2015 LCK 韩国夏季赛
Cola,RYL,2.3,2015 LPL 夏季资格赛
InSec,RYL,4.3,2015 LPL 夏季资格赛
Corn,RYL,3.4,2015 LPL 夏季资格赛
Zero,RYL,2.2,2015 LPL 夏季资格赛
NaMei,RYL,3.1,2015 LPL 夏季资格赛
Sinkdream,Gamtee,7.6,2015 LPL 夏季资格赛
Tale,Gamtee,6.7,2015 LPL 夏季资格赛
Xiaohu,Gamtee,6.1,2015 LPL 夏季资格赛
letMe,Gamtee,6.9,2015 LPL 夏季资格赛
,Gamtee,7.8,2015 LPL 夏季资格赛
lovecd,M3,7.3,2015 LPL 夏季资格赛
raphael,M3,2.8,2015 LPL 夏季资格赛
DreamS,M3,5.0,2015 LPL 夏季资格赛
Candyseven,M3,6.0,2015 LPL 夏季资格赛
Smlz,M3,11.4,2015 LPL 夏季资格赛
Looper,M3,8.4,2015 LPL 夏季资格赛
condi,M3,30.0,2015 LPL 夏季资格赛
dade,M3,3.2,2015 LPL 夏季资格赛
Ulcorn,KX,1.5,2015 LPL 夏季资格赛
cyeol,KX,1.0,2015 LPL 夏季资格赛
W,KX,0.7,2015 LPL 夏季资格赛
Riris,KX,0.6,2015 LPL 夏季资格赛
Deemo,KX,3.8,2015 LPL 夏季资格赛
KanE,EP,1.3,2015 LPL 夏季资格赛
Drizzle,EP,4.5,2015 LPL 夏季资格赛
ZangAo,EP,2.7,2015 LPL 夏季资格赛
raphael,EP,4.9,2015 LPL 夏季资格赛
x1u,EP,4.9,2015 LPL 夏季资格赛
AmazingJ,EP,2.7,2015 LPL 夏季资格赛
YanSir,DMO,1.1,2015 LPL 夏季资格赛
iLlusioN,DMO,1.3,2015 LPL 夏季资格赛
Profit,DMO,1.4,2015 LPL 夏季资格赛
q1ushu1,DMO,1.2,2015 LPL 夏季资格赛
Fly,DMO,1.7,2015 LPL 夏季资格赛
qixiaoyin,AD Gaming,1.9,2015 LPL 夏季资格赛
Shine,AD Gaming,2.1,2015 LPL 夏季资格赛
Ray,AD Gaming,2.5,2015 LPL 夏季资格赛
BaeMe,AD Gaming,4.0,2015 LPL 夏季资格赛
Jinjiao,AD Gaming,1.8,2015 LPL 夏季资格赛
LoveEatpotato,LD,2.7,2015 LPL 夏季资格赛
Kabe,LD,2.2,2015 LPL 夏季资格赛
Avoidless,LD,1.9,2015 LPL 夏季资格赛
